1514767890,1514767890,10000.2022,1.0E-5,1,ask
1514767905,1514767905,10000.0505,1.0E-6,1,bid
1514767920,1514767920,10000.0022,0.001,1,ask
1514767935,1514767935,10000.0001,0.0001,1,bid
1514767950,1514767950,10000.2022,1.0E-5,1,ask
1514767965,1514767965,10000.0505,1.0E-6,1,bid
1514767980,1514767980,10000.0022,0.001,1,ask
1514767995,1514767995,10000.0001,0.0001,1,bid
1514768010,1514768010,10000.2022,1.0E-5,1,ask
1514768025,1514768025,10000.0505,1.0E-6,1,bid
1514768040,1514768040,10000.0022,0.001,1,ask
1514768055,1514768055,10000.0001,0.0001,1,bid
1514768070,1514768070,10000.2022,1.0E-5,1,ask
1514768085,1514768085,10000.0505,1.0E-6,1,bid
1514768100,1514768100,10000.0022,0.001,1,ask
1514768115,1514768115,10000.0001,0.0001,1,bid
1514768130,1514768130,10000.2022,1.0E-5,1,ask
1514768145,1514768145,10000.0505,1.0E-6,1,bid
1514768160,1514768160,10000.0022,0.001,1,ask
1514768175,1514768175,10000.0001,0.0001,1,bid
1514768190,1514768190,10000.2022,1.0E-5,1,ask
1514768205,1514768205,10000.0505,1.0E-6,1,bid
1514768220,1514768220,10000.0022,0.001,1,ask
1514768235,1514768235,10000.0001,0.0001,1,bid
1514768250,1514768250,10000.2022,1.0E-5,1,ask
1514768265,1514768265,10000.0505,1.0E-6,1,bid
1514768280,1514768280,10000.0022,0.001,1,ask
1514768295,1514768295,10000.0001,0.0001,1,bid
1514768310,1514768310,10000.2022,1.0E-5,1,ask
1514768325,1514768325,10000.0505,1.0E-6,1,bid
1514768340,1514768340,10000.0022,0.001,1,ask
1514768355,1514768355,10000.0001,0.0001,1,bid
1514768370,1514768370,10000.2022,1.0E-5,1,ask
1514768385,1514768385,10000.0505,1.0E-6,1,bid
1514768400,1514768400,10000.0022,0.001,1,ask
1514768415,1514768415,10000.0001,0.0001,1,bid
1514768430,1514768430,10000.2022,1.0E-5,1,ask
1514768445,1514768445,10000.0505,1.0E-6,1,bid
1514768460,1514768460,10000.0022,0.001,1,ask
1514768475,1514768475,10000.0001,0.0001,1,bid
1514768490,1514768490,10000.2022,1.0E-5,1,ask
1514768505,1514768505,10000.0505,1.0E-6,1,bid
1514768520,1514768520,10000.0022,0.001,1,ask
1514768535,1514768535,10000.0001,0.0001,1,bid
1514768550,1514768550,10000.2022,1.0E-5,1,ask
1514768565,1514768565,10000.0505,1.0E-6,1,bid
1514768580,1514768580,10000.0022,0.001,1,ask
1514768595,1514768595,10000.0001,0.0001,1,bid
1514768610,1514768610,10000.2022,1.0E-5,1,ask
1514768625,1514768625,10000.0505,1.0E-6,1,bid
1514768640,1514768640,10000.0022,0.001,1,ask
1514768655,1514768655,10000.0001,0.0001,1,bid
1514768670,1514768670,10000.2022,1.0E-5,1,ask
1514768685,1514768685,10000.0505,1.0E-6,1,bid
1514768700,1514768700,10000.0022,0.001,1,ask
1514768715,1514768715,10000.0001,0.0001,1,bid
1514768730,1514768730,10000.2022,1.0E-5,1,ask
1514768745,1514768745,10000.0505,1.0E-6,1,bid
1514768760,1514768760,10000.0022,0.001,1,ask
1514768775,1514768775,10000.0001,0.0001,1,bid
1514768790,1514768790,10000.2022,1.0E-5,1,ask
1514768805,1514768805,10000.0505,1.0E-6,1,bid
1514768820,1514768820,10000.0022,0.001,1,ask
1514768835,1514768835,10000.0001,0.0001,1,bid
1514768850,1514768850,10000.2022,1.0E-5,1,ask
1514768865,1514768865,10000.0505,1.0E-6,1,bid
1514768880,1514768880,10000.0022,0.001,1,ask
1514768895,1514768895,10000.0001,0.0001,1,bid
1514768910,1514768910,10000.2022,1.0E-5,1,ask
1514768925,1514768925,10000.0505,1.0E-6,1,bid
1514768940,1514768940,10000.0022,0.001,1,ask
1514768955,1514768955,10000.0001,0.0001,1,bid
1514768970,1514768970,10000.2022,1.0E-5,1,ask
1514768985,1514768985,10000.0505,1.0E-6,1,bid
1514769000,1514769000,10000.0022,0.001,1,ask
1514769015,1514769015,10000.0001,0.0001,1,bid
1514769030,1514769030,10000.2022,1.0E-5,1,ask
1514769045,1514769045,10000.0505,1.0E-6,1,bid
1514769060,1514769060,10000.0022,0.001,1,ask
1514769075,1514769075,10000.0001,0.0001,1,bid
1514769090,1514769090,10000.2022,1.0E-5,1,ask
1514769105,1514769105,10000.0505,1.0E-6,1,bid
1514769120,1514769120,10000.0022,0.001,1,ask
1514769135,1514769135,10000.0001,0.0001,1,bid
1514769150,1514769150,10000.2022,1.0E-5,1,ask
1514769165,1514769165,10000.0505,1.0E-6,1,bid
1514769180,1514769180,10000.0022,0.001,1,ask
1514769195,1514769195,10000.0001,0.0001,1,bid
1514769210,1514769210,10000.2022,1.0E-5,1,ask
1514769225,1514769225,10000.0505,1.0E-6,1,bid
1514769240,1514769240,10000.0022,0.001,1,ask
1514769255,1514769255,10000.0001,0.0001,1,bid
1514769270,1514769270,10000.2022,1.0E-5,1,ask
1514769285,1514769285,10000.0505,1.0E-6,1,bid
1514769300,1514769300,10000.0022,0.001,1,ask
1514769315,1514769315,10000.0001,0.0001,1,bid
1514769330,1514769330,10000.2022,1.0E-5,1,ask
1514769345,1514769345,10000.0505,1.0E-6,1,bid
1514769360,1514769360,10000.0022,0.001,1,ask
1514769375,1514769375,10000.0001,0.0001,1,bid
1514769390,1514769390,10000.2022,1.0E-5,1,ask
1514769405,1514769405,10000.0505,1.0E-6,1,bid
1514769420,1514769420,10000.0022,0.001,1,ask
1514769435,1514769435,10000.0001,0.0001,1,bid
1514769450,1514769450,10000.2022,1.0E-5,1,ask
1514769465,1514769465,10000.0505,1.0E-6,1,bid
1514769480,1514769480,10000.0022,0.001,1,ask
1514769495,1514769495,10000.0001,0.0001,1,bid
1514769510,1514769510,10000.2022,1.0E-5,1,ask
1514769525,1514769525,10000.0505,1.0E-6,1,bid
1514769540,1514769540,10000.0022,0.001,1,ask
1514769555,1514769555,10000.0001,0.0001,1,bid
1514769570,1514769570,10000.2022,1.0E-5,1,ask
1514769585,1514769585,10000.0505,1.0E-6,1,bid
1514769600,1514769600,10000.0022,0.001,1,ask
1514769615,1514769615,10000.0001,0.0001,1,bid
1514769630,1514769630,10000.2022,1.0E-5,1,ask
1514769645,1514769645,10000.0505,1.0E-6,1,bid
1514769660,1514769660,10000.0022,0.001,1,ask
1514769675,1514769675,10000.0001,0.0001,1,bid
1514769690,1514769690,10000.2022,1.0E-5,1,ask
1514769705,1514769705,10000.0505,1.0E-6,1,bid
1514769720,1514769720,10000.0022,0.001,1,ask
1514769735,1514769735,10000.0001,0.0001,1,bid
1514769750,1514769750,10000.2022,1.0E-5,1,ask
1514769765,1514769765,10000.0505,1.0E-6,1,bid
1514769780,1514769780,10000.0022,0.001,1,ask
1514769795,1514769795,10000.0001,0.0001,1,bid
1514769810,1514769810,10000.2022,1.0E-5,1,ask
1514769825,1514769825,10000.0505,1.0E-6,1,bid
1514769840,1514769840,10000.0022,0.001,1,ask
1514769855,1514769855,10000.0001,0.0001,1,bid
1514769870,1514769870,10000.2022,1.0E-5,1,ask
1514769885,1514769885,10000.0505,1.0E-6,1,bid
1514769900,1514769900,10000.0022,0.001,1,ask
1514769915,1514769915,10000.0001,0.0001,1,bid
1514769930,1514769930,10000.2022,1.0E-5,1,ask
1514769945,1514769945,10000.0505,1.0E-6,1,bid
1514769960,1514769960,10000.0022,0.001,1,ask
1514769975,1514769975,10000.0001,0.0001,1,bid
1514769990,1514769990,10000.2022,1.0E-5,1,ask
1514770005,1514770005,10000.0505,1.0E-6,1,bid
1514770020,1514770020,10000.0022,0.001,1,ask
1514770035,1514770035,10000.0001,0.0001,1,bid
1514770050,1514770050,10000.2022,1.0E-5,1,ask
1514770065,1514770065,10000.0505,1.0E-6,1,bid
1514770080,1514770080,10000.0022,0.001,1,ask
1514770095,1514770095,10000.0001,0.0001,1,bid
1514770110,1514770110,10000.2022,1.0E-5,1,ask
1514770125,1514770125,10000.0505,1.0E-6,1,bid
1514770140,1514770140,10000.0022,0.001,1,ask
1514770155,1514770155,10000.0001,0.0001,1,bid
1514770170,1514770170,10000.2022,1.0E-5,1,ask
1514770185,1514770185,10000.0505,1.0E-6,1,bid
1514770200,1514770200,10000.0022,0.001,1,ask
1514770215,1514770215,10000.0001,0.0001,1,bid
1514770230,1514770230,10000.2022,1.0E-5,1,ask
1514770245,1514770245,10000.0505,1.0E-6,1,bid
1514770260,1514770260,10000.0022,0.001,1,ask
1514770275,1514770275,10000.0001,0.0001,1,bid
1514770290,1514770290,10000.2022,1.0E-5,1,ask
1514770305,1514770305,10000.0505,1.0E-6,1,bid
1514770320,1514770320,10000.0022,0.001,1,ask
1514770335,1514770335,10000.0001,0.0001,1,bid
1514770350,1514770350,10000.2022,1.0E-5,1,ask
1514770365,1514770365,10000.0505,1.0E-6,1,bid
1514770380,1514770380,10000.0022,0.001,1,ask
1514770395,1514770395,10000.0001,0.0001,1,bid
1514770410,1514770410,10000.2022,1.0E-5,1,ask
1514770425,1514770425,10000.0505,1.0E-6,1,bid
1514770440,1514770440,10000.0022,0.001,1,ask
1514770455,1514770455,10000.0001,0.0001,1,bid
1514770470,1514770470,10000.2022,1.0E-5,1,ask
1514770485,1514770485,10000.0505,1.0E-6,1,bid
1514770500,1514770500,10000.0022,0.001,1,ask
1514770515,1514770515,10000.0001,0.0001,1,bid
1514770530,1514770530,10000.2022,1.0E-5,1,ask
1514770545,1514770545,10000.0505,1.0E-6,1,bid
1514770560,1514770560,10000.0022,0.001,1,ask
1514770575,1514770575,10000.0001,0.0001,1,bid
1514770590,1514770590,10000.2022,1.0E-5,1,ask
1514770605,1514770605,10000.0505,1.0E-6,1,bid
1514770620,1514770620,10000.0022,0.001,1,ask
1514770635,1514770635,10000.0001,0.0001,1,bid
1514770650,1514770650,10000.2022,1.0E-5,1,ask
1514770665,1514770665,10000.0505,1.0E-6,1,bid
1514770680,1514770680,10000.0022,0.001,1,ask
1514770695,1514770695,10000.0001,0.0001,1,bid
1514770710,1514770710,10000.2022,1.0E-5,1,ask
1514770725,1514770725,10000.0505,1.0E-6,1,bid
1514770740,1514770740,10000.0022,0.001,1,ask
1514770755,1514770755,10000.0001,0.0001,1,bid
1514770770,1514770770,10000.2022,1.0E-5,1,ask
1514770785,1514770785,10000.0505,1.0E-6,1,bid
1514770800,1514770800,10000.0022,0.001,1,ask
1514770815,1514770815,10000.0001,0.0001,1,bid
1514770830,1514770830,10000.2022,1.0E-5,1,ask
1514770845,1514770845,10000.0505,1.0E-6,1,bid
1514770860,1514770860,10000.0022,0.001,1,ask
1514770875,1514770875,10000.0001,0.0001,1,bid
1514770890,1514770890,10000.2022,1.0E-5,1,ask
1514770905,1514770905,10000.0505,1.0E-6,1,bid
1514770920,1514770920,10000.0022,0.001,1,ask
1514770935,1514770935,10000.0001,0.0001,1,bid
1514770950,1514770950,10000.2022,1.0E-5,1,ask
1514770965,1514770965,10000.0505,1.0E-6,1,bid
1514770980,1514770980,10000.0022,0.001,1,ask
1514770995,1514770995,10000.0001,0.0001,1,bid
1514771010,1514771010,10000.2022,1.0E-5,1,ask
1514771025,1514771025,10000.0505,1.0E-6,1,bid
1514771040,1514771040,10000.0022,0.001,1,ask
1514771055,1514771055,10000.0001,0.0001,1,bid
1514771070,1514771070,10000.2022,1.0E-5,1,ask
1514771085,1514771085,10000.0505,1.0E-6,1,bid
1514771100,1514771100,10000.0022,0.001,1,ask
1514771115,1514771115,10000.0001,0.0001,1,bid
1514771130,1514771130,10000.2022,1.0E-5,1,ask
1514771145,1514771145,10000.0505,1.0E-6,1,bid
1514771160,1514771160,10000.0022,0.001,1,ask
1514771175,1514771175,10000.0001,0.0001,1,bid
1514771190,1514771190,10000.2022,1.0E-5,1,ask
1514771205,1514771205,10000.0505,1.0E-6,1,bid
1514771220,1514771220,10000.0022,0.001,1,ask
1514771235,1514771235,10000.0001,0.0001,1,bid
1514771250,1514771250,10000.2022,1.0E-5,1,ask
1514771265,1514771265,10000.0505,1.0E-6,1,bid
1514771280,1514771280,10000.0022,0.001,1,ask
1514771295,1514771295,10000.0001,0.0001,1,bid
1514771310,1514771310,10000.2022,1.0E-5,1,ask
1514771325,1514771325,10000.0505,1.0E-6,1,bid
1514771340,1514771340,10000.0022,0.001,1,ask
1514771355,1514771355,10000.0001,0.0001,1,bid
1514771370,1514771370,10000.2022,1.0E-5,1,ask
1514771385,1514771385,10000.0505,1.0E-6,1,bid
1514771400,1514771400,10000.0022,0.001,1,ask
1514771415,1514771415,10000.0001,0.0001,1,bid
1514771430,1514771430,10000.2022,1.0E-5,1,ask
1514771445,1514771445,10000.0505,1.0E-6,1,bid
1514771460,1514771460,10000.0022,0.001,1,ask
1514771475,1514771475,10000.0001,0.0001,1,bid
1514771490,1514771490,10000.2022,1.0E-5,1,ask
1514771505,1514771505,10000.0505,1.0E-6,1,bid
1514771520,1514771520,10000.0022,0.001,1,ask
1514771535,1514771535,10000.0001,0.0001,1,bid
1514771550,1514771550,10000.2022,1.0E-5,1,ask
1514771565,1514771565,10000.0505,1.0E-6,1,bid
1514771580,1514771580,10000.0022,0.001,1,ask
1514771595,1514771595,10000.0001,0.0001,1,bid
1514771610,1514771610,10000.2022,1.0E-5,1,ask
1514771625,1514771625,10000.0505,1.0E-6,1,bid
1514771640,1514771640,10000.0022,0.001,1,ask
1514771655,1514771655,10000.0001,0.0001,1,bid
1514771670,1514771670,10000.2022,1.0E-5,1,ask
1514771685,1514771685,10000.0505,1.0E-6,1,bid
1514771700,1514771700,10000.0022,0.001,1,ask
1514771715,1514771715,10000.0001,0.0001,1,bid
1514771730,1514771730,10000.2022,1.0E-5,1,ask
1514771745,1514771745,10000.0505,1.0E-6,1,bid
1514771760,1514771760,10000.0022,0.001,1,ask
1514771775,1514771775,10000.0001,0.0001,1,bid
1514771790,1514771790,10000.2022,1.0E-5,1,ask
1514771805,1514771805,10000.0505,1.0E-6,1,bid
1514771820,1514771820,10000.0022,0.001,1,ask
1514771835,1514771835,10000.0001,0.0001,1,bid
1514771850,1514771850,10000.2022,1.0E-5,1,ask
1514771865,1514771865,10000.0505,1.0E-6,1,bid
1514771880,1514771880,10000.0022,0.001,1,ask
1514771895,1514771895,10000.0001,0.0001,1,bid
1514771910,1514771910,10000.2022,1.0E-5,1,ask
1514771925,1514771925,10000.0505,1.0E-6,1,bid
1514771940,1514771940,10000.0022,0.001,1,ask
1514771955,1514771955,10000.0001,0.0001,1,bid
1514771970,1514771970,10000.2022,1.0E-5,1,ask
1514771985,1514771985,10000.0505,1.0E-6,1,bid
1514772000,1514772000,10000.0022,0.001,1,ask
1514772015,1514772015,10000.0001,0.0001,1,bid
1514772030,1514772030,10000.2022,1.0E-5,1,ask
1514772045,1514772045,10000.0505,1.0E-6,1,bid
1514772060,1514772060,10000.0022,0.001,1,ask
1514772075,1514772075,10000.0001,0.0001,1,bid
1514772090,1514772090,10000.2022,1.0E-5,1,ask
1514772105,1514772105,10000.0505,1.0E-6,1,bid
1514772120,1514772120,10000.0022,0.001,1,ask
1514772135,1514772135,10000.0001,0.0001,1,bid
1514772150,1514772150,10000.2022,1.0E-5,1,ask
1514772165,1514772165,10000.0505,1.0E-6,1,bid
1514772180,1514772180,10000.0022,0.001,1,ask
1514772195,1514772195,10000.0001,0.0001,1,bid
1514772210,1514772210,10000.2022,1.0E-5,1,ask
1514772225,1514772225,10000.0505,1.0E-6,1,bid
1514772240,1514772240,10000.0022,0.001,1,ask
1514772255,1514772255,10000.0001,0.0001,1,bid
1514772270,1514772270,10000.2022,1.0E-5,1,ask
1514772285,1514772285,10000.0505,1.0E-6,1,bid
1514772300,1514772300,10000.0022,0.001,1,ask
1514772315,1514772315,10000.0001,0.0001,1,bid
1514772330,1514772330,10000.2022,1.0E-5,1,ask
1514772345,1514772345,10000.0505,1.0E-6,1,bid
1514772360,1514772360,10000.0022,0.001,1,ask
1514772375,1514772375,10000.0001,0.0001,1,bid
1514772390,1514772390,10000.2022,1.0E-5,1,ask
1514772405,1514772405,10000.0505,1.0E-6,1,bid
1514772420,1514772420,10000.0022,0.001,1,ask
1514772435,1514772435,10000.0001,0.0001,1,bid
1514772450,1514772450,10000.2022,1.0E-5,1,ask
1514772465,1514772465,10000.0505,1.0E-6,1,bid
1514772480,1514772480,10000.0022,0.001,1,ask
1514772495,1514772495,10000.0001,0.0001,1,bid
1514772510,1514772510,10000.2022,1.0E-5,1,ask
1514772525,1514772525,10000.0505,1.0E-6,1,bid
1514772540,1514772540,10000.0022,0.001,1,ask
1514772555,1514772555,10000.0001,0.0001,1,bid
1514772570,1514772570,10000.2022,1.0E-5,1,ask
1514772585,1514772585,10000.0505,1.0E-6,1,bid
1514772600,1514772600,10000.0022,0.001,1,ask
1514772615,1514772615,10000.0001,0.0001,1,bid
1514772630,1514772630,10000.2022,1.0E-5,1,ask
